CustomerID,SignupDate,AcquisitionChannel,CAC,Region
CUST_11399,2024-09-05,Social Media,45,North
CUST_11400,2024-12-05,Google Ads,60,East
CUST_11401,2024-05-13,Social Media,45,South
CUST_11402,2024-06-26,Google Ads,60,North
CUST_11403,2024-12-30,Affiliate,30,South
CUST_11404,2024-08-15,Google Ads,60,North
CUST_11405,2024-03-03,Affiliate,30,East
CUST_11406,2024-09-24,Google Ads,60,North
CUST_11407,2025-02-28,Social Media,45,North
CUST_11408,2025-02-18,Google Ads,60,North
CUST_11409,2024-09-14,Google Ads,60,South
CUST_11410,2024-05-23,Google Ads,60,North
CUST_11411,2025-01-19,Social Media,45,West
CUST_11412,2025-01-22,Google Ads,60,North
CUST_11413,2024-10-29,Social Media,45,West
CUST_11414,2025-05-14,Social Media,45,South
CUST_11415,2025-03-24,Google Ads,60,West
CUST_11416,2024-02-21,Social Media,45,North
CUST_11417,2024-10-29,Email Market,15,North
CUST_11418,2024-04-08,Google Ads,60,East
CUST_11419,2025-04-05,Direct Organic,5,East
CUST_11420,2024-11-01,Google Ads,60,North
CUST_11421,2024-02-14,Direct Organic,5,North
CUST_11422,2024-02-11,Social Media,45,South
CUST_11423,2025-04-23,Email Market,15,North
CUST_11424,2025-04-12,Google Ads,60,North
CUST_11425,2025-03-15,Affiliate,30,South
CUST_11426,2024-11-22,Google Ads,60,East
CUST_11427,2024-02-26,Social Media,45,West
CUST_11428,2025-05-02,Direct Organic,5,North
CUST_11429,2024-02-02,Social Media,45,East
CUST_11430,2025-02-15,Google Ads,60,North
CUST_11431,2024-04-23,Social Media,45,North
CUST_11432,2024-10-26,Direct Organic,5,East
CUST_11433,2024-04-23,Email Market,15,West
CUST_11434,2024-02-25,Google Ads,60,West
CUST_11435,2024-02-13,Affiliate,30,West
CUST_11436,2024-07-30,Google Ads,60,North
CUST_11437,2024-12-17,Google Ads,60,North
CUST_11438,2024-11-24,Email Market,15,West
CUST_11439,2024-02-03,Affiliate,30,South
CUST_11440,2024-09-26,Direct Organic,5,North
CUST_11441,2024-07-14,Social Media,45,South
CUST_11442,2025-02-16,Google Ads,60,West
CUST_11443,2024-05-04,Social Media,45,West
CUST_11444,2024-03-19,Google Ads,60,South
CUST_11445,2024-09-11,Google Ads,60,West
CUST_11446,2024-05-24,Affiliate,30,West
CUST_11447,2024-03-23,Affiliate,30,North
CUST_11448,2024-08-17,Google Ads,60,North
CUST_11449,2024-05-16,Social Media,45,South
CUST_11450,2024-01-27,Affiliate,30,North
CUST_11451,2024-06-25,Social Media,45,West
CUST_11452,2024-07-25,Direct Organic,5,West
CUST_11453,2025-02-24,Social Media,45,North
CUST_11454,2025-02-15,Google Ads,60,West
CUST_11455,2024-11-01,Email Market,15,South
CUST_11456,2024-11-06,Social Media,45,North
CUST_11457,2025-01-22,Google Ads,60,West
CUST_11458,2024-07-31,Social Media,45,South
CUST_11459,2024-12-19,Affiliate,30,East
CUST_11460,2025-02-06,Affiliate,30,North
CUST_11461,2024-02-06,Social Media,45,South
CUST_11462,2025-01-22,Social Media,45,North
CUST_11463,2024-10-19,Direct Organic,5,South
CUST_11464,2024-06-27,Social Media,45,North
CUST_11465,2024-06-08,Direct Organic,5,East
CUST_11466,2025-03-04,Social Media,45,North
CUST_11467,2025-01-02,Social Media,45,North
CUST_11468,2024-01-12,Direct Organic,5,North
CUST_11469,2024-06-17,Social Media,45,West
CUST_11470,2024-11-07,Affiliate,30,North
CUST_11471,2024-03-20,Social Media,45,East
CUST_11472,2024-01-14,Social Media,45,North
CUST_11473,2024-02-23,Email Market,15,South
CUST_11474,2025-03-22,Google Ads,60,West
CUST_11475,2024-09-10,Direct Organic,5,North
CUST_11476,2024-03-05,Social Media,45,North
CUST_11477,2025-01-06,Direct Organic,5,North
CUST_11478,2024-02-27,Direct Organic,5,East
CUST_11479,2024-04-05,Social Media,45,North
CUST_11480,2024-01-21,Affiliate,30,South
CUST_11481,2024-09-16,Direct Organic,5,North
CUST_11482,2024-03-13,Google Ads,60,South
CUST_11483,2024-09-04,Google Ads,60,East
CUST_11484,2024-05-06,Google Ads,60,North
CUST_11485,2025-05-13,Social Media,45,West
CUST_11486,2024-02-15,Google Ads,60,West
CUST_11487,2025-04-14,Social Media,45,North
CUST_11488,2024-09-24,Google Ads,60,West
CUST_11489,2024-05-07,Direct Organic,5,North
CUST_11490,2024-01-30,Google Ads,60,East
CUST_11491,2024-04-03,Email Market,15,North
CUST_11492,2024-08-11,Social Media,45,West
CUST_11493,2024-11-11,Google Ads,60,North
CUST_11494,2024-04-09,Direct Organic,5,West
CUST_11495,2024-03-11,Google Ads,60,West
CUST_11496,2024-03-21,Google Ads,60,North
CUST_11497,2025-03-24,Social Media,45,North
CUST_11498,2025-02-01,Google Ads,60,West
CUST_11499,2025-01-01,Social Media,45,North
CUST_11500,2024-10-26,Email Market,15,West
CUST_11501,2024-04-17,Social Media,45,West
CUST_11502,2024-04-11,Affiliate,30,East
CUST_11503,2025-02-13,Direct Organic,5,South
CUST_11504,2024-03-31,Social Media,45,North
CUST_11505,2024-12-30,Google Ads,60,West
CUST_11506,2024-01-16,Affiliate,30,North
CUST_11507,2024-04-19,Affiliate,30,North
CUST_11508,2024-09-19,Social Media,45,North
CUST_11509,2024-06-08,Social Media,45,West
CUST_11510,2024-09-09,Social Media,45,North
CUST_11511,2024-03-29,Social Media,45,West
CUST_11512,2024-04-04,Google Ads,60,South
CUST_11513,2024-09-28,Affiliate,30,North
CUST_11514,2024-09-03,Google Ads,60,East
CUST_11515,2024-12-26,Direct Organic,5,North
CUST_11516,2025-01-12,Direct Organic,5,North
CUST_11517,2024-07-24,Google Ads,60,West
CUST_11518,2024-12-10,Social Media,45,North
CUST_11519,2024-11-13,Direct Organic,5,North
CUST_11520,2024-10-12,Affiliate,30,North
CUST_11521,2024-09-04,Direct Organic,5,South
CUST_11522,2025-03-30,Social Media,45,West
CUST_11523,2025-01-30,Social Media,45,North
CUST_11524,2024-03-07,Social Media,45,North
CUST_11525,2025-04-19,Google Ads,60,North
CUST_11526,2024-02-15,Direct Organic,5,North
CUST_11527,2025-04-11,Social Media,45,South
CUST_11528,2024-02-12,Affiliate,30,North
CUST_11529,2024-08-16,Google Ads,60,West
CUST_11530,2025-03-14,Direct Organic,5,West
CUST_11531,2024-10-27,Email Market,15,West
CUST_11532,2025-03-19,Social Media,45,North
CUST_11533,2024-08-21,Affiliate,30,South
CUST_11534,2024-07-17,Social Media,45,West
CUST_11535,2025-05-11,Google Ads,60,North
CUST_11536,2024-12-01,Affiliate,30,West
CUST_11537,2024-02-01,Affiliate,30,West
CUST_11538,2024-09-20,Google Ads,60,North
CUST_11539,2024-04-22,Google Ads,60,South
CUST_11540,2025-04-05,Direct Organic,5,North
CUST_11541,2024-11-13,Affiliate,30,North
CUST_11542,2025-04-03,Social Media,45,West
CUST_11543,2024-10-02,Affiliate,30,West
CUST_11544,2024-05-25,Google Ads,60,West
CUST_11545,2024-12-22,Google Ads,60,North
CUST_11546,2024-01-06,Google Ads,60,West
CUST_11547,2024-12-05,Google Ads,60,West
CUST_11548,2025-04-24,Email Market,15,West
CUST_11549,2025-05-08,Google Ads,60,West
CUST_11550,2024-04-17,Email Market,15,South
CUST_11551,2025-02-16,Social Media,45,North
CUST_11552,2024-09-16,Direct Organic,5,North
CUST_11553,2024-03-11,Affiliate,30,North
CUST_11554,2025-03-02,Direct Organic,5,East
CUST_11555,2024-12-05,Direct Organic,5,North
CUST_11556,2024-06-10,Google Ads,60,South
CUST_11557,2024-04-09,Affiliate,30,North
CUST_11558,2024-11-22,Affiliate,30,West
CUST_11559,2024-02-02,Social Media,45,North
CUST_11560,2024-05-22,Affiliate,30,South
CUST_11561,2024-08-31,Google Ads,60,South
CUST_11562,2024-08-11,Social Media,45,North
CUST_11563,2024-08-01,Affiliate,30,East
CUST_11564,2024-04-29,Google Ads,60,South
CUST_11565,2024-06-16,Affiliate,30,South
CUST_11566,2024-12-14,Social Media,45,West
CUST_11567,2024-08-04,Social Media,45,North
CUST_11568,2025-01-23,Google Ads,60,West
CUST_11569,2025-04-06,Social Media,45,West
CUST_11570,2025-03-09,Direct Organic,5,West
CUST_11571,2024-12-20,Social Media,45,North
CUST_11572,2024-11-17,Google Ads,60,North
CUST_11573,2024-08-04,Social Media,45,South
CUST_11574,2024-02-23,Social Media,45,North
CUST_11575,2024-07-26,Direct Organic,5,North
CUST_11576,2025-03-05,Social Media,45,North
CUST_11577,2024-03-20,Direct Organic,5,South
CUST_11578,2025-01-29,Affiliate,30,North
CUST_11579,2025-01-14,Direct Organic,5,West
CUST_11580,2025-03-08,Affiliate,30,East
CUST_11581,2025-04-27,Social Media,45,North
CUST_11582,2024-05-30,Social Media,45,West
CUST_11583,2024-02-24,Affiliate,30,West
CUST_11584,2024-01-05,Direct Organic,5,North
CUST_11585,2025-03-23,Direct Organic,5,North
CUST_11586,2024-02-04,Direct Organic,5,North
CUST_11587,2024-12-14,Google Ads,60,West
CUST_11588,2025-05-09,Social Media,45,North
CUST_11589,2024-04-28,Direct Organic,5,West
CUST_11590,2024-07-15,Direct Organic,5,East
CUST_11591,2024-02-23,Google Ads,60,East
CUST_11592,2024-09-15,Affiliate,30,South
CUST_11593,2024-09-18,Social Media,45,North
CUST_11594,2024-12-08,Social Media,45,North
CUST_11595,2024-12-31,Affiliate,30,North
CUST_11596,2024-11-07,Direct Organic,5,East
CUST_11597,2024-01-02,Google Ads,60,West
CUST_11598,2024-03-22,Social Media,45,West
CUST_11599,2024-12-15,Social Media,45,North
CUST_11600,2025-02-25,Direct Organic,5,North
CUST_11601,2025-03-15,Google Ads,60,West
CUST_11602,2024-01-05,Affiliate,30,West
CUST_11603,2024-06-22,Email Market,15,North
CUST_11604,2025-05-11,Affiliate,30,East
CUST_11605,2024-05-18,Google Ads,60,North
CUST_11606,2024-07-11,Direct Organic,5,North
CUST_11607,2024-05-17,Google Ads,60,East
CUST_11608,2024-10-23,Social Media,45,West
CUST_11609,2024-04-25,Social Media,45,North
CUST_11610,2024-02-13,Google Ads,60,East
CUST_11611,2024-12-11,Affiliate,30,East
CUST_11612,2024-10-15,Social Media,45,South
CUST_11613,2024-08-06,Social Media,45,East
CUST_11614,2024-02-25,Email Market,15,North
CUST_11615,2024-08-29,Social Media,45,North
CUST_11616,2025-01-30,Direct Organic,5,South
CUST_11617,2024-09-14,Social Media,45,South
CUST_11618,2024-01-01,Social Media,45,North
CUST_11619,2025-03-24,Affiliate,30,South
CUST_11620,2025-01-11,Social Media,45,West
CUST_11621,2025-01-15,Google Ads,60,South
CUST_11622,2024-10-15,Social Media,45,South
CUST_11623,2025-04-14,Social Media,45,East
CUST_11624,2025-04-04,Social Media,45,North
CUST_11625,2024-04-12,Social Media,45,South
CUST_11626,2024-10-18,Social Media,45,North
CUST_11627,2024-05-28,Direct Organic,5,South
CUST_11628,2024-03-24,Google Ads,60,South
CUST_11629,2025-02-23,Social Media,45,North
CUST_11630,2024-01-26,Google Ads,60,North
CUST_11631,2024-06-23,Email Market,15,North
CUST_11632,2024-08-10,Affiliate,30,South
CUST_11633,2024-05-08,Direct Organic,5,North
CUST_11634,2025-02-25,Affiliate,30,North
CUST_11635,2024-05-21,Social Media,45,East
CUST_11636,2024-12-11,Google Ads,60,North
CUST_11637,2024-10-28,Direct Organic,5,North
CUST_11638,2024-10-24,Direct Organic,5,West
CUST_11639,2024-05-14,Google Ads,60,West
CUST_11640,2024-02-24,Google Ads,60,North
CUST_11641,2024-02-25,Email Market,15,South
CUST_11642,2025-01-08,Affiliate,30,East
CUST_11643,2024-03-16,Google Ads,60,West
CUST_11644,2024-11-14,Direct Organic,5,South
CUST_11645,2025-02-11,Social Media,45,South
CUST_11646,2024-12-04,Social Media,45,West
CUST_11647,2025-04-01,Google Ads,60,North
CUST_11648,2024-12-20,Google Ads,60,East
CUST_11649,2024-05-11,Social Media,45,South
CUST_11650,2025-05-07,Affiliate,30,West
CUST_11651,2024-02-11,Google Ads,60,West
CUST_11652,2024-12-17,Google Ads,60,North
CUST_11653,2024-04-19,Social Media,45,North
CUST_11654,2024-03-10,Social Media,45,North
CUST_11655,2024-10-10,Affiliate,30,North
CUST_11656,2024-05-05,Direct Organic,5,South
CUST_11657,2024-12-13,Email Market,15,South
CUST_11658,2024-10-22,Email Market,15,South
CUST_11659,2024-06-27,Google Ads,60,East
CUST_11660,2025-02-16,Social Media,45,North
CUST_11661,2024-10-24,Affiliate,30,East
CUST_11662,2025-01-08,Email Market,15,West
CUST_11663,2024-07-15,Direct Organic,5,South
CUST_11664,2024-09-17,Direct Organic,5,North
CUST_11665,2024-04-10,Direct Organic,5,North
CUST_11666,2025-02-28,Google Ads,60,North
CUST_11667,2024-03-01,Google Ads,60,West
CUST_11668,2024-07-01,Affiliate,30,North
CUST_11669,2025-02-15,Direct Organic,5,West
CUST_11670,2024-10-23,Social Media,45,West
CUST_11671,2025-01-01,Social Media,45,South
CUST_11672,2024-01-09,Social Media,45,North
CUST_11673,2025-02-16,Social Media,45,South
CUST_11674,2024-07-24,Affiliate,30,West
CUST_11675,2025-02-25,Social Media,45,North
CUST_11676,2024-11-13,Social Media,45,West
CUST_11677,2024-02-23,Social Media,45,East
CUST_11678,2024-06-28,Direct Organic,5,North
CUST_11679,2024-04-13,Google Ads,60,South
CUST_11680,2024-05-05,Social Media,45,North
CUST_11681,2024-02-03,Social Media,45,South
CUST_11682,2024-06-13,Social Media,45,South
CUST_11683,2025-03-08,Google Ads,60,North
CUST_11684,2024-10-24,Social Media,45,North
CUST_11685,2024-09-26,Email Market,15,North
CUST_11686,2025-04-10,Google Ads,60,South
CUST_11687,2024-10-15,Social Media,45,North
CUST_11688,2024-04-27,Direct Organic,5,East
CUST_11689,2024-12-19,Social Media,45,North
CUST_11690,2024-04-01,Direct Organic,5,North
CUST_11691,2024-04-09,Social Media,45,North
CUST_11692,2025-05-07,Google Ads,60,North
CUST_11693,2025-05-10,Direct Organic,5,North
CUST_11694,2025-04-29,Email Market,15,West
CUST_11695,2024-03-27,Social Media,45,East
CUST_11696,2024-08-21,Social Media,45,West
CUST_11697,2025-02-04,Google Ads,60,North
CUST_11698,2024-05-03,Email Market,15,West
CUST_11699,2024-07-21,Affiliate,30,East
CUST_11700,2024-02-01,Social Media,45,East
CUST_11701,2024-12-22,Social Media,45,North
CUST_11702,2025-04-07,Google Ads,60,North
CUST_11703,2025-03-27,Social Media,45,West
CUST_11704,2024-02-08,Social Media,45,East
CUST_11705,2024-04-03,Social Media,45,East
CUST_11706,2024-01-10,Direct Organic,5,North
CUST_11707,2024-08-02,Email Market,15,North
CUST_11708,2025-02-11,Email Market,15,West
CUST_11709,2024-04-09,Google Ads,60,South
CUST_11710,2024-08-31,Google Ads,60,West
CUST_11711,2024-02-27,Affiliate,30,North
CUST_11712,2025-03-28,Social Media,45,West
CUST_11713,2024-12-22,Direct Organic,5,North
CUST_11714,2025-05-05,Google Ads,60,North
CUST_11715,2024-11-15,Social Media,45,South
CUST_11716,2024-01-19,Google Ads,60,South
CUST_11717,2024-12-22,Social Media,45,North
CUST_11718,2024-04-26,Direct Organic,5,East
CUST_11719,2024-05-15,Social Media,45,South
CUST_11720,2024-11-22,Social Media,45,West
CUST_11721,2024-10-22,Social Media,45,North
CUST_11722,2024-01-13,Affiliate,30,North
CUST_11723,2024-04-10,Google Ads,60,West
CUST_11724,2025-01-14,Google Ads,60,East
CUST_11725,2024-06-03,Google Ads,60,East
CUST_11726,2024-03-22,Google Ads,60,North
CUST_11727,2024-03-28,Social Media,45,West
CUST_11728,2024-04-14,Direct Organic,5,West
CUST_11729,2024-05-09,Social Media,45,West
CUST_11730,2024-09-28,Social Media,45,West
CUST_11731,2024-01-14,Direct Organic,5,South
CUST_11732,2024-05-07,Social Media,45,North
CUST_11733,2025-02-04,Social Media,45,South
CUST_11734,2024-02-29,Google Ads,60,West
CUST_11735,2025-03-29,Google Ads,60,West
CUST_11736,2024-08-14,Direct Organic,5,East
CUST_11737,2024-01-17,Direct Organic,5,North
CUST_11738,2024-02-14,Direct Organic,5,West
CUST_11739,2024-02-07,Direct Organic,5,East
CUST_11740,2024-05-03,Social Media,45,North
CUST_11741,2024-12-25,Social Media,45,South
CUST_11742,2024-03-04,Google Ads,60,West
CUST_11743,2025-01-11,Social Media,45,North
CUST_11744,2024-09-09,Email Market,15,North
CUST_11745,2024-09-18,Affiliate,30,North
CUST_11746,2025-03-19,Social Media,45,North
CUST_11747,2024-04-21,Social Media,45,North
CUST_11748,2024-04-11,Social Media,45,West
CUST_11749,2024-02-18,Social Media,45,North
CUST_11750,2024-10-03,Social Media,45,West
CUST_11751,2024-08-14,Google Ads,60,North
CUST_11752,2024-01-23,Affiliate,30,West
CUST_11753,2024-11-27,Direct Organic,5,North
CUST_11754,2024-07-03,Social Media,45,East
CUST_11755,2024-03-04,Google Ads,60,North
CUST_11756,2024-06-05,Google Ads,60,North
CUST_11757,2024-10-09,Affiliate,30,North
CUST_11758,2025-01-24,Affiliate,30,South
CUST_11759,2024-05-28,Affiliate,30,North
CUST_11760,2024-11-22,Google Ads,60,West
CUST_11761,2024-12-28,Direct Organic,5,North
CUST_11762,2024-06-17,Social Media,45,North
CUST_11763,2025-04-08,Google Ads,60,North
CUST_11764,2024-05-12,Social Media,45,South
CUST_11765,2025-02-02,Google Ads,60,North
CUST_11766,2025-02-08,Direct Organic,5,North
CUST_11767,2024-11-09,Social Media,45,East
CUST_11768,2024-05-11,Social Media,45,North
CUST_11769,2024-07-15,Social Media,45,East
CUST_11770,2024-05-14,Social Media,45,North
CUST_11771,2024-02-04,Social Media,45,South
CUST_11772,2025-02-23,Social Media,45,West
CUST_11773,2025-01-11,Social Media,45,North
CUST_11774,2025-02-02,Social Media,45,North
CUST_11775,2024-08-07,Email Market,15,West
CUST_11776,2025-01-20,Social Media,45,East
CUST_11777,2025-01-10,Social Media,45,South
CUST_11778,2024-07-03,Google Ads,60,South
CUST_11779,2024-01-05,Affiliate,30,North
CUST_11780,2024-03-11,Direct Organic,5,West
CUST_11781,2024-12-07,Social Media,45,East
CUST_11782,2024-08-28,Google Ads,60,East
CUST_11783,2024-12-16,Direct Organic,5,West
CUST_11784,2025-02-19,Direct Organic,5,South
CUST_11785,2025-03-31,Direct Organic,5,South
CUST_11786,2024-10-23,Affiliate,30,West
CUST_11787,2025-03-01,Affiliate,30,North
CUST_11788,2024-11-26,Google Ads,60,North
CUST_11789,2024-07-11,Google Ads,60,North
CUST_11790,2025-05-09,Direct Organic,5,West
CUST_11791,2024-06-16,Affiliate,30,East
CUST_11792,2024-12-04,Social Media,45,North
CUST_11793,2024-08-23,Email Market,15,North
CUST_11794,2024-10-20,Social Media,45,North
CUST_11795,2024-10-24,Google Ads,60,North
CUST_11796,2024-09-04,Affiliate,30,West
CUST_11797,2024-06-13,Social Media,45,East
CUST_11798,2024-11-07,Google Ads,60,West
CUST_11799,2024-03-11,Social Media,45,South
CUST_11800,2024-08-18,Google Ads,60,East
CUST_11801,2024-02-24,Social Media,45,South
CUST_11802,2025-04-17,Google Ads,60,West
CUST_11803,2024-06-30,Google Ads,60,West
CUST_11804,2024-01-22,Email Market,15,West
CUST_11805,2024-10-09,Email Market,15,South
CUST_11806,2024-04-14,Social Media,45,North
CUST_11807,2024-06-23,Direct Organic,5,East
CUST_11808,2024-10-20,Social Media,45,North
CUST_11809,2025-01-02,Social Media,45,North
CUST_11810,2024-02-08,Social Media,45,North
CUST_11811,2025-02-02,Email Market,15,North
CUST_11812,2025-01-09,Email Market,15,South
CUST_11813,2025-03-25,Social Media,45,North
CUST_11814,2025-03-20,Social Media,45,South
CUST_11815,2024-02-29,Social Media,45,North
CUST_11816,2025-01-26,Google Ads,60,East
CUST_11817,2024-10-26,Google Ads,60,East
CUST_11818,2024-10-25,Social Media,45,North
CUST_11819,2025-01-24,Direct Organic,5,West
CUST_11820,2024-07-30,Social Media,45,East
CUST_11821,2024-06-03,Email Market,15,South
CUST_11822,2024-06-21,Direct Organic,5,South
CUST_11823,2024-01-23,Google Ads,60,South
CUST_11824,2024-08-27,Direct Organic,5,North
CUST_11825,2025-05-02,Affiliate,30,East
CUST_11826,2024-07-27,Social Media,45,South
CUST_11827,2024-05-01,Social Media,45,North
CUST_11828,2024-09-09,Email Market,15,East
CUST_11829,2024-05-20,Social Media,45,East
CUST_11830,2025-03-27,Social Media,45,North
CUST_11831,2024-12-05,Google Ads,60,West
CUST_11832,2024-12-27,Affiliate,30,South
CUST_11833,2024-11-15,Direct Organic,5,North
CUST_11834,2024-06-01,Affiliate,30,East
CUST_11835,2025-01-15,Google Ads,60,South
CUST_11836,2024-08-01,Social Media,45,North
CUST_11837,2024-11-03,Google Ads,60,West
CUST_11838,2024-02-17,Direct Organic,5,West
CUST_11839,2024-11-12,Social Media,45,West
CUST_11840,2024-01-17,Social Media,45,North
CUST_11841,2024-10-22,Social Media,45,West
CUST_11842,2024-11-26,Google Ads,60,West
CUST_11843,2024-12-10,Affiliate,30,West
CUST_11844,2024-03-09,Direct Organic,5,West
CUST_11845,2024-03-25,Email Market,15,North
CUST_11846,2024-10-08,Social Media,45,North
CUST_11847,2024-07-26,Affiliate,30,North
CUST_11848,2025-03-15,Affiliate,30,South
CUST_11849,2024-02-09,Social Media,45,West
CUST_11850,2025-04-13,Email Market,15,East
CUST_11851,2025-05-10,Social Media,45,West
CUST_11852,2024-04-05,Affiliate,30,North
CUST_11853,2025-03-27,Affiliate,30,North
CUST_11854,2025-04-30,Direct Organic,5,North
CUST_11855,2024-09-06,Google Ads,60,East
CUST_11856,2025-01-07,Social Media,45,West
CUST_11857,2024-05-15,Google Ads,60,West
CUST_11858,2024-03-13,Google Ads,60,South
CUST_11859,2024-10-27,Direct Organic,5,West
CUST_11860,2024-09-29,Direct Organic,5,North
CUST_11861,2024-06-17,Affiliate,30,South
CUST_11862,2024-11-28,Social Media,45,North
CUST_11863,2025-01-27,Affiliate,30,North
CUST_11864,2024-07-16,Email Market,15,West
CUST_11865,2024-12-12,Direct Organic,5,West
CUST_11866,2024-04-15,Social Media,45,North
CUST_11867,2024-04-10,Social Media,45,North
CUST_11868,2024-12-24,Social Media,45,North
CUST_11869,2024-08-22,Direct Organic,5,North
CUST_11870,2024-10-06,Direct Organic,5,East
CUST_11871,2024-11-24,Email Market,15,South
CUST_11872,2025-01-11,Google Ads,60,South
CUST_11873,2024-04-15,Social Media,45,North
CUST_11874,2025-01-29,Direct Organic,5,North
CUST_11875,2024-02-04,Affiliate,30,North
CUST_11876,2024-06-05,Email Market,15,West
CUST_11877,2025-01-26,Affiliate,30,West
CUST_11878,2024-09-29,Google Ads,60,North
CUST_11879,2025-03-30,Direct Organic,5,North
CUST_11880,2025-01-30,Affiliate,30,North
CUST_11881,2024-08-27,Google Ads,60,North
CUST_11882,2024-07-25,Social Media,45,North
CUST_11883,2024-09-01,Social Media,45,West
CUST_11884,2024-04-02,Social Media,45,West
CUST_11885,2024-04-18,Direct Organic,5,North
CUST_11886,2024-11-01,Social Media,45,North
CUST_11887,2024-04-23,Social Media,45,North
CUST_11888,2024-01-24,Social Media,45,North
CUST_11889,2024-10-19,Google Ads,60,East
CUST_11890,2025-04-06,Google Ads,60,South
CUST_11891,2024-09-08,Direct Organic,5,South
CUST_11892,2024-09-23,Social Media,45,West
CUST_11893,2024-12-20,Social Media,45,East
CUST_11894,2024-07-27,Google Ads,60,North
CUST_11895,2025-03-18,Social Media,45,North
CUST_11896,2024-02-24,Social Media,45,North
CUST_11897,2024-01-27,Social Media,45,South
CUST_11898,2025-05-06,Affiliate,30,South
CUST_11899,2024-11-18,Direct Organic,5,West
CUST_11900,2025-03-19,Social Media,45,West
CUST_11901,2024-01-02,Social Media,45,West
CUST_11902,2024-03-08,Email Market,15,South
CUST_11903,2025-02-05,Direct Organic,5,East
CUST_11904,2024-05-27,Google Ads,60,West
CUST_11905,2025-04-13,Direct Organic,5,North
CUST_11906,2024-11-14,Direct Organic,5,North
CUST_11907,2025-04-06,Direct Organic,5,North
CUST_11908,2024-11-23,Google Ads,60,South
CUST_11909,2024-05-09,Google Ads,60,West
CUST_11910,2025-04-18,Social Media,45,North
CUST_11911,2024-03-23,Email Market,15,East
CUST_11912,2024-02-11,Direct Organic,5,South
CUST_11913,2024-06-04,Social Media,45,West
CUST_11914,2024-06-05,Affiliate,30,East
CUST_11915,2025-03-28,Affiliate,30,West
CUST_11916,2024-04-16,Email Market,15,North
CUST_11917,2024-10-10,Affiliate,30,West
CUST_11918,2024-07-06,Email Market,15,North
CUST_11919,2024-04-14,Social Media,45,East
CUST_11920,2024-04-21,Affiliate,30,North
CUST_11921,2025-04-18,Affiliate,30,West
CUST_11922,2024-05-12,Social Media,45,West
CUST_11923,2024-09-27,Social Media,45,West
CUST_11924,2024-04-19,Email Market,15,East
CUST_11925,2024-03-13,Social Media,45,South
CUST_11926,2025-02-19,Affiliate,30,North
CUST_11927,2025-03-11,Social Media,45,South
CUST_11928,2024-12-11,Social Media,45,North
CUST_11929,2024-10-19,Google Ads,60,West
CUST_11930,2024-05-22,Social Media,45,West
CUST_11931,2025-02-28,Direct Organic,5,West
CUST_11932,2024-09-16,Google Ads,60,South
CUST_11933,2024-09-01,Social Media,45,South
CUST_11934,2025-03-12,Social Media,45,South
CUST_11935,2025-04-28,Google Ads,60,East
CUST_11936,2024-12-05,Social Media,45,North
CUST_11937,2024-06-03,Direct Organic,5,West
CUST_11938,2024-05-28,Google Ads,60,North
CUST_11939,2024-02-29,Social Media,45,South
CUST_11940,2024-03-26,Google Ads,60,West
CUST_11941,2024-07-10,Social Media,45,West
CUST_11942,2024-11-22,Social Media,45,West
CUST_11943,2025-03-06,Social Media,45,North
CUST_11944,2024-06-30,Affiliate,30,North
CUST_11945,2024-10-13,Email Market,15,North
CUST_11946,2024-09-29,Affiliate,30,West
CUST_11947,2024-09-11,Social Media,45,North
CUST_11948,2025-03-09,Social Media,45,West
CUST_11949,2024-01-07,Google Ads,60,West
CUST_11950,2024-05-05,Direct Organic,5,West
CUST_11951,2024-03-23,Email Market,15,North
CUST_11952,2024-01-28,Social Media,45,North
CUST_11953,2024-09-22,Social Media,45,West
CUST_11954,2024-10-09,Direct Organic,5,West
CUST_11955,2025-01-31,Affiliate,30,West
CUST_11956,2025-03-25,Affiliate,30,North
CUST_11957,2025-04-14,Direct Organic,5,East
CUST_11958,2024-09-07,Email Market,15,South
CUST_11959,2025-04-12,Google Ads,60,North
CUST_11960,2024-07-06,Affiliate,30,East
CUST_11961,2025-01-17,Email Market,15,South
CUST_11962,2024-10-25,Affiliate,30,North
CUST_11963,2024-03-09,Social Media,45,North
CUST_11964,2024-11-14,Social Media,45,South
CUST_11965,2024-11-21,Google Ads,60,South
CUST_11966,2024-04-08,Google Ads,60,North
CUST_11967,2024-07-11,Affiliate,30,North
CUST_11968,2024-08-14,Social Media,45,West
CUST_11969,2025-03-26,Social Media,45,West
CUST_11970,2024-06-30,Direct Organic,5,West
CUST_11971,2025-02-23,Social Media,45,North
CUST_11972,2024-11-22,Social Media,45,North
CUST_11973,2024-04-02,Google Ads,60,West
CUST_11974,2024-05-22,Direct Organic,5,North
CUST_11975,2024-07-21,Social Media,45,South
CUST_11976,2025-02-05,Affiliate,30,North
CUST_11977,2025-05-06,Google Ads,60,North
CUST_11978,2024-05-11,Affiliate,30,West
CUST_11979,2025-04-16,Google Ads,60,West
CUST_11980,2024-09-23,Social Media,45,West
CUST_11981,2024-05-13,Social Media,45,West
CUST_11982,2025-01-12,Social Media,45,East
CUST_11983,2024-06-27,Google Ads,60,South
CUST_11984,2024-07-04,Social Media,45,North
CUST_11985,2025-03-19,Google Ads,60,East
CUST_11986,2024-01-18,Google Ads,60,North
