CustomerID,recency,frequency,monetary,T,predicted_clv
CUST_12878,15,12,1870.897,45,1917.0735122613667
CUST_12879,83,30,4839.559,113,4886.491591541303
CUST_12880,22,21,2465.597,52,2499.965061210444
CUST_12881,524,2,808.66,554,946.1196163367657
CUST_12882,118,8,1656.885,148,1719.031362264704
CUST_12883,40,13,3209.404,70,3282.2246880632665
CUST_12884,50,12,2349.814,80,2407.748355428229
CUST_12885,2,66,21556.96,32,21651.33466270995
CUST_12886,82,8,1517.01,112,1573.941258910435
CUST_12887,43,10,2597.2,73,2674.38849451684
CUST_12888,180,14,2096.124,210,2140.288563790843
CUST_12889,45,8,1581.004,75,1640.3212129697956
CUST_12890,9,70,14023.553,39,14081.438648498355
CUST_12891,45,13,2003.25,75,2048.7879056238608
CUST_12892,12,7,893.072,42,931.7561427500484
CUST_12893,2,65,26196.57,32,26313.01923883245
CUST_12894,32,54,16826.792,62,16916.927993178386
CUST_12895,150,10,1697.035,180,1747.5728022147632
CUST_12896,135,20,3453.87,165,3504.3977533200705
CUST_12897,33,33,5820.16,63,5871.408232245262
CUST_12898,366,2,322.612,396,378.45535998396014
CUST_12899,32,3,232.526,62,258.23139313771
CUST_12900,17,19,3343.974,47,3395.513220697766
CUST_12901,54,10,1710.4,84,1761.333492452239
CUST_12902,9,47,6077.908,39,6115.383468620524
CUST_12903,64,7,1102.807,94,1150.4758729044481
CUST_12904,301,2,265.12,331,311.30941261613737
CUST_12905,16,24,3283.977,46,3323.921116710397
CUST_12906,335,1,27.63,365,42.79808188378115
CUST_12907,59,11,1075.411,89,1104.5450592549896
CUST_12908,5,48,8999.07,35,9053.365146892515
CUST_12909,81,28,4562.915,111,4610.36417819776
CUST_12910,127,7,1177.149,157,1228.0025717345832
CUST_12911,7,49,10128.924,37,10188.77410630193
CUST_12912,76,15,2099.022,106,2140.241354533011
CUST_12913,132,5,1349.43,162,1432.3787199321694
CUST_12914,3,28,5360.464,33,5416.188741920018
CUST_12915,143,4,549.258,173,592.5720558019099
CUST_12916,13,11,1639.726,43,1684.0078030177617
CUST_12918,68,18,3120.234,98,3171.0507076850845
CUST_12919,9,105,24267.034,39,24333.7010981539
CUST_12920,164,4,374.202,194,403.95693158563705
CUST_12921,91,7,1421.793,121,1483.1267506455565
CUST_12922,10,62,9126.811,40,9169.384038988599
CUST_12923,27,83,22814.898,57,22894.248953966006
CUST_12924,32,51,7322.514,62,7364.090749930751
CUST_12925,21,27,4427.143,51,4474.906929675497
CUST_12926,66,22,3157.153,96,3199.096884033671
CUST_12927,5,131,30802.904,35,30870.688454750925
CUST_12928,5,72,9998.735,35,10038.867630953184
CUST_12929,28,66,21168.156,58,21260.829294988467
CUST_12930,154,3,703.588,184,779.2314491323908
CUST_12931,31,20,3167.6,61,3213.9518505765654
CUST_12932,169,5,912.096,199,968.3588287807055
CUST_12933,30,31,4111.824,60,4150.41490466382
CUST_12934,2,77,11679.537,32,11723.354214177016
CUST_12935,45,10,1811.949,75,1865.8889980957415
CUST_12936,124,13,2656.327,154,2716.637279389715
CUST_12937,13,31,4938.313,43,4984.642065432072
CUST_12938,39,17,2066.495,69,2102.2219287164626
CUST_12939,81,13,2395.789,111,2450.206000777533
CUST_12940,5,15,16913.94,35,17244.713243944185
CUST_12941,43,32,11285.091,73,11387.508268814274
CUST_12942,12,167,36516.881,42,36579.88369016668
CUST_12943,2,42,6194.806,32,6237.579443305991
CUST_12944,213,2,444.73,243,521.0791824403676
CUST_12945,5,112,35606.647,35,35698.325179371794
CUST_12946,205,8,1156.895,235,1200.399721327431
CUST_12947,6,106,34730.558,36,34825.056553655435
CUST_12950,2,72,12017.381,32,12065.60795765213
CUST_12951,11,51,7678.373,41,7721.967551651736
CUST_12952,28,15,14280.076,58,14559.371026826813
CUST_12953,16,58,22897.309,46,23011.44397834184
CUST_12954,132,2,61.872,162,73.93239475947497
CUST_12955,9,73,12311.118,39,12359.843324253887
CUST_12956,9,50,7225.459,39,7267.310700629742
CUST_12957,5,84,16135.212,35,16190.670421761504
CUST_12958,9,61,15292.329,39,15364.804882591818
CUST_12959,12,45,8181.949,42,8234.632098151955
CUST_12960,3,72,12770.887,33,12822.135351068122
CUST_12961,28,67,10484.705,58,10529.940192702528
CUST_12962,4,71,11384.434,34,11430.769102885502
CUST_12963,75,17,3240.054,105,3295.972957385213
CUST_12964,9,42,6501.639,39,6546.527643589382
CUST_12965,43,62,18276.432,73,18361.637994540626
CUST_12966,135,14,2364.433,165,2414.224025102469
CUST_12967,314,10,1388.977,344,1430.3942976748253
CUST_12968,220,2,428.88,250,502.5676805656721
CUST_12969,51,3,340.49,81,377.6408340295877
CUST_12970,32,6,1022.99,62,1074.9858092180998
CUST_12971,3,163,42680.697,33,42756.14141289017
CUST_12972,75,35,5127.308,105,5169.864052132766
CUST_12973,11,65,10815.234,41,10863.33594221532
CUST_12974,184,3,522.456,214,578.8973484356067
CUST_12975,3,87,15226.681,33,15277.207899130008
CUST_12976,111,7,1345.014,141,1403.0586544216326
CUST_12977,13,100,15620.781,43,15665.856967127984
CUST_12978,119,3,779.12,149,862.7707204584376
CUST_12979,11,43,7407.5,41,7457.436182170833
CUST_12980,32,24,5013.454,62,5074.3707759484105
CUST_12981,28,78,19316.086,58,19387.596090992134
CUST_12982,13,77,12338.507,43,12384.794316326346
CUST_12983,60,22,4035.763,90,4089.3428502167735
CUST_12984,23,55,7823.938,53,7865.110418746122
CUST_12985,9,47,7279.184,39,7324.054249029408
CUST_12986,16,17,2447.476,46,2489.75801395227
CUST_12987,31,11,16628.627,61,17075.25152230319
CUST_12988,4,95,13416.774,34,13457.53812714961
CUST_12989,465,3,557.01,495,617.1144747052701
CUST_12990,9,20,4115.21,39,4175.384909921845
CUST_12991,11,34,5084.642,41,5128.096456003767
CUST_12992,4,113,20837.301,34,20890.486353349857
CUST_12993,3,87,15674.209,33,15726.219967393781
CUST_12994,100,2,146.64,130,172.93447620516474
CUST_12995,308,3,939.452,338,1040.09977900644
CUST_12996,412,1,64.881,442,95.08394110615986
CUST_12997,56,61,9428.188,86,9472.889669046554
CUST_12998,36,16,2037.583,66,2075.054612182858
CUST_12999,49,7,1470.09,79,1533.4927210714131
CUST_13000,7,75,11671.15,37,11716.10789070593
CUST_13001,23,52,8117.273,53,8162.465071247712
CUST_13002,4,138,21118.957,34,21163.075320296277
CUST_13003,631,3,626.74,661,694.2366664857769
CUST_13004,8,134,21911.919,38,21959.062397047514
CUST_13005,66,10,1634.86,96,1683.5570210314447
CUST_13006,8,44,7654.143,38,7704.559281043509
CUST_13007,33,53,11767.888,63,11832.137172774452
CUST_13008,48,51,7714.248,78,7758.045971086795
CUST_13009,38,43,5900.354,68,5940.143688931865
CUST_13010,3,36,6674.916,33,6728.741523399867
CUST_13011,28,25,13951.034,58,14113.48238432561
CUST_13014,34,29,4208.699,64,4250.9481898926415
CUST_13015,30,24,3856.007,60,3902.887890234371
CUST_13016,37,25,4025.851,67,4072.8111194596645
CUST_13017,186,18,2931.693,216,2979.4488558042267
CUST_13018,3,122,20583.234,33,20631.886329450124
CUST_13019,10,27,4818.259,40,4870.23317106102
CUST_13020,427,3,438.554,457,486.10075966795887
CUST_13021,114,4,627.21,144,676.5618999826686
CUST_13022,2,85,14613.364,32,14663.001936354778
CUST_13023,84,14,3015.458,114,3078.9010717181295
CUST_13024,4,60,10488.897,34,10539.455232864339
CUST_13025,21,16,2850.871,51,2903.2264731428927
CUST_13026,75,2,317.385,105,372.35065207865836
CUST_13027,38,48,7686.479,68,7732.863484841979
CUST_13028,3,45,6911.795,33,6956.309584472301
CUST_13029,46,7,2054.43,76,2142.8649627975055
CUST_13030,180,10,1920.851,210,1978.015199984374
CUST_13031,7,38,6385.053,37,6433.813843349552
CUST_13032,18,40,6434.183,48,6480.843889786682
CUST_13033,12,68,12572.79,42,12626.224513075218
CUST_13034,19,43,8025.192,49,8079.286643064313
CUST_13035,484,3,280.97,514,311.8110211115358
CUST_13036,24,28,4123.869,54,4166.762529391225
CUST_13039,128,17,2207.008,158,2245.1525681571143
CUST_13040,81,3,797.66,111,883.2761762968227
CUST_13041,102,17,1875.82,132,1908.2662116273227
CUST_13042,10,136,20570.998,40,20614.60546367646
CUST_13043,34,31,4782.998,64,4827.872899145864
CUST_13045,34,54,9464.54,64,9515.261963221856
CUST_13046,23,78,12276.688,53,12322.150951090856
CUST_13047,5,155,26219.603,35,26268.35368963767
CUST_13048,87,20,3260.235,117,3307.938143938233
CUST_13049,32,35,5182.971,62,5225.988153567181
CUST_13050,119,4,405.908,149,438.1187491091789
CUST_13051,9,65,12122.358,39,12176.268175761701
CUST_13052,6,29,4823.115,36,4871.517480110288
CUST_13053,104,18,7031.09,134,7145.3971471299
CUST_13055,91,9,1588.06,121,1640.8017652352733
CUST_13056,30,113,19204.657,60,19253.677164206016
CUST_13057,21,105,28701.295,51,28780.13903496777
CUST_13058,15,39,17269.514,45,17397.863672869913
CUST_13059,5,76,13237.695,35,13288.008732974604
CUST_13060,20,41,5789.751,50,5830.714171706687
CUST_13061,400,4,357.61,430,386.0797828960954
CUST_13062,34,11,1379.77,64,1417.0738795572915
CUST_13063,15,7,12423.371,45,12955.995711155634
CUST_13064,13,96,23144.608,43,23214.171784987786
CUST_13065,65,47,7180.313,95,7224.574621758235
CUST_13066,33,14,2622.976,63,2678.18869260856
CUST_13067,15,33,5866.646,45,5918.30285659088
CUST_13068,2,47,8220.758,32,8271.424363301829
CUST_13069,49,13,2393.097,79,2447.453108677248
CUST_13070,35,5,620.469,65,658.9369022969931
CUST_13071,17,18,2718.276,47,2762.5671567421814
CUST_13072,11,42,7549.417,41,7601.528661721493
CUST_13073,19,12,1554.44,49,1592.8472082377973
CUST_13074,286,1,72.09,316,105.20256232798285
CUST_13075,69,30,4210.214,99,4251.055916122953
CUST_13076,2,44,13431.609,32,13520.030862213063
CUST_13077,88,1,14.54,118,24.424832918090644
CUST_13078,574,1,83.79,604,121.6247940238254
CUST_13079,20,45,6944.629,50,6989.354743889315
CUST_13080,52,21,7018.031,82,7115.600552530417
CUST_13081,103,4,525.628,133,567.1117723198782
CUST_13082,10,64,10850.269,40,10899.284049433674
CUST_13083,150,5,545.341,180,579.2246311668565
CUST_13084,837,1,211.73,867,301.202599422637
CUST_13085,123,1,142.83,153,204.4939016582309
CUST_13086,134,17,20218.912,164,20566.965896914146
CUST_13087,3,100,14683.992,33,14726.366451296291
CUST_13088,69,12,2133.692,99,2186.3203659124915
CUST_13089,6,32,4501.604,36,4542.512315879442
CUST_13090,109,34,12910.337,139,13020.540912508945
CUST_13091,4,33,5212.772,34,5258.681129632954
CUST_13092,90,31,3421.3,120,3453.425742119208
CUST_13093,12,104,16232.715,42,16277.749105809244
CUST_13094,6,61,10293.634,36,10342.43466359936
CUST_13095,12,110,16864.467,42,16908.69405411767
CUST_13096,4,178,30411.777,34,30461.00148095375
CUST_13097,24,80,13942.036,54,13992.365779857577
CUST_13098,78,9,1442.418,108,1490.352904833743
CUST_13099,18,71,25141.056,48,25243.332208207074
CUST_13100,32,26,4099.448,62,4145.404822681405
CUST_13101,30,18,2519.196,60,2560.255210415169
CUST_13102,206,5,977.916,236,1038.1951306360138
CUST_13103,6,59,9290.717,36,9336.26812081039
CUST_13104,29,58,23317.004,59,23433.23010052633
CUST_13105,2,24,3331.798,32,3372.3220223913754
CUST_13106,40,23,4066.781,70,4118.394501771098
CUST_13107,11,46,7912.954,41,7962.792513701914
CUST_13108,25,42,5762.253,55,5802.044572945954
CUST_13109,8,70,11853.515,38,11902.44963696216
CUST_13110,28,10,1534.593,58,1580.3214708600294
CUST_13111,11,48,8240.849,41,8290.574536030776
CUST_13112,16,8,1405.698,46,1458.479099235222
CUST_13113,5,83,14541.344,35,14591.931810764328
CUST_13114,88,33,15107.383,118,15240.268400876164
CUST_13115,460,1,53.92,490,79.69897686529403
CUST_13116,10,15,1853.504,40,1889.9247662572982
CUST_13117,55,13,3259.072,85,3333.0161608853114
CUST_13118,39,34,18638.753,69,18797.817576595084
CUST_13119,3,3,666.19,33,737.8688257535383
CUST_13120,32,42,6223.879,62,6266.852862484629
CUST_13121,20,8,948.04,50,983.757765752411
CUST_13122,9,39,12352.9,39,12444.72968827106
CUST_13123,31,13,1652.412,61,1690.0140725333304
CUST_13124,210,3,138.338,240,154.05836862283292
CUST_13125,3,39,7024.29,33,7076.539449689531
CUST_13126,22,71,12223.306,52,12273.052363797035
CUST_13127,26,10,1908.99,56,1965.8030378514372
CUST_13128,15,21,3140.937,45,3184.6808138623287
CUST_13129,16,43,19817.299,46,19950.78113037389
CUST_13130,10,26,3162.409,40,3197.886593394978
CUST_13131,33,63,9153.256,63,9195.27143440877
CUST_13132,35,14,2100.211,65,2144.4612685095835
CUST_13133,63,10,1121.388,93,1154.882936660544
CUST_13134,69,31,5925.138,99,5980.706402555891
CUST_13135,282,5,640.48,312,680.168963014504
CUST_13136,104,6,503.614,134,529.4656505804749
CUST_13137,644,2,441.42,674,517.2133735315196
CUST_13138,86,30,4485.664,116,4529.171666298111
CUST_13139,29,43,6841.469,59,6887.594516372996
CUST_13140,239,5,534.778,269,568.017082450697
CUST_13141,16,3,926.351,46,1025.609920487633
CUST_13142,9,17,3923.968,39,3991.654249097823
CUST_13143,88,3,194.438,118,216.10562172603716
CUST_13144,17,14,2356.562,47,2406.1879695993593
CUST_13145,9,120,29528.818,39,29599.770580578595
CUST_13146,554,4,739.36,584,797.3985818493568
CUST_13147,9,23,3597.02,39,3642.6860885633714
CUST_13148,46,28,5144.831,76,5198.3182811093075
CUST_13149,11,25,3807.772,41,3852.1945778028808
CUST_13150,2,13,1644.167,32,1681.58257351147
CUST_13151,8,79,11965.294,38,12009.041788400471
CUST_13152,26,55,9379.168,56,9428.514210865002
CUST_13153,56,10,1860.86,86,1916.248079293285
CUST_13154,9,43,7031.128,39,7078.53034938135
CUST_13155,9,60,10608.273,39,10659.406099703207
CUST_13156,356,4,307.87,386,332.4871252407314
CUST_13158,8,44,7392.218,38,7440.911274478375
CUST_13159,4,18,2360.53,34,2399.0133615306922
CUST_13160,2,97,16672.85,32,16722.452287813278
CUST_13161,93,24,7682.268,123,7775.548390261662
CUST_13162,22,34,6410.077,52,6464.836786186319
CUST_13163,21,51,16561.996,51,16655.962720904143
CUST_13164,3,98,24850.567,33,24923.727285898676
CUST_13165,228,7,1040.172,258,1085.1576842462803
CUST_13166,72,38,4768.0,102,4804.431082952483
CUST_13167,15,132,22395.777,45,22444.692596433495
CUST_13168,16,42,6489.022,46,6533.823666367324
CUST_13169,12,14,1839.039,42,1877.8124706620274
CUST_13170,10,49,9416.581,40,9472.22612261832
CUST_13171,315,4,427.178,345,461.0362366107791
CUST_13172,216,13,1546.448,246,1581.6532038429234
CUST_13173,32,22,3202.99,62,3245.5409312809534
CUST_13174,43,14,2408.34,73,2459.05175842416
CUST_13175,107,4,669.1,137,721.6965286353263
CUST_13176,53,9,1070.616,83,1106.2797171886289
CUST_13177,28,7,1012.098,58,1055.8810365510715
CUST_13178,20,39,7004.422,50,7056.5238727078895
CUST_13179,21,47,13365.249,51,13447.583673715493
CUST_13181,12,34,6002.385,42,6053.667367321732
CUST_13182,97,17,2216.356,127,2254.6614080330783
CUST_13183,127,10,1377.012,157,1418.07505647083
CUST_13184,48,60,8906.526,78,8949.46417008213
CUST_13185,23,60,24851.368,53,24971.09012093334
CUST_13187,35,15,3092.075,65,3152.703328551054
CUST_13188,82,14,2517.886,112,2570.8949468555707
CUST_13189,18,23,3761.195,48,3808.939627572311
CUST_13190,47,32,4538.745,77,4579.990090169855
CUST_13191,7,39,7182.42,37,7235.844019253994
CUST_13192,11,43,8420.48,41,8477.235823215036
CUST_13193,24,72,19613.167,54,19691.851389722582
CUST_13194,101,4,778.89,131,839.9904145215831
CUST_13195,77,13,2257.321,107,2308.6059029535236
CUST_13196,26,142,40972.589,56,41055.74737345553
CUST_13197,123,15,1984.422,153,2023.4015260218769
CUST_13198,36,23,2571.054,66,2603.73083713748
CUST_13199,20,42,7311.254,50,7361.723848601349
CUST_13200,21,42,5960.55,51,6001.708563688787
CUST_13201,80,17,2974.262,110,3025.607791754917
CUST_13202,10,74,10789.137,40,10831.264080311548
CUST_13203,51,69,12715.558,81,12768.81232142216
CUST_13204,9,20,3559.463,39,3611.5310687509404
CUST_13205,15,41,5640.976,45,5680.8883770643715
CUST_13206,5,178,60454.068,35,60551.90300621193
CUST_13207,22,8,1031.038,52,1069.850265471429
CUST_13208,15,21,3340.089,45,3386.597643269928
CUST_13209,21,76,14617.245,51,14672.798177772274
CUST_13210,5,20,10628.898,35,10784.089948345492
CUST_13211,4,15,9724.146,34,9914.3965075534
CUST_13212,19,13,2139.781,49,2188.4071891840317
CUST_13213,405,2,284.92,435,334.43419098326484
CUST_13214,70,3,380.58,100,421.9808407480807
CUST_13215,13,117,26578.954,43,26644.46261067162
CUST_13216,100,10,1304.43,130,1343.34416093649
CUST_13217,45,11,1617.012,75,1660.6840977080894
CUST_13218,61,9,1884.382,91,1946.9037633670089
CUST_13219,133,11,1177.9,163,1209.7851417364102
CUST_13220,8,56,9079.11,38,9126.021777659895
CUST_13221,392,1,107.71,422,155.19913437977016
CUST_13222,13,25,4523.747,43,4576.50057889751
CUST_13223,13,21,3619.211,43,3669.5946970675695
CUST_13224,3,33,5092.263,33,5137.1128233629815
CUST_13225,43,23,21815.613,73,22091.935742977825
CUST_13226,3,40,5423.156,33,5462.496213517875
CUST_13227,9,25,3823.848,39,3868.457636252683
CUST_13228,16,21,3870.21,46,3924.078318946728
CUST_13229,32,29,3439.039,62,3473.5801527501953
CUST_13230,88,11,2256.722,118,2317.565647573826
CUST_13231,37,29,4728.816,67,4776.2740888277785
CUST_13232,133,5,858.721,163,911.7269142938159
CUST_13233,198,25,3389.58,228,3429.136544757362
CUST_13234,26,19,2785.435,56,2828.391242807917
CUST_13235,4,14,2644.728,34,2700.3968337981973
CUST_13236,43,17,2579.901,73,2624.461492832718
CUST_13237,13,56,12097.474,43,12159.964594838955
CUST_13238,167,3,213.77,197,237.48703878470283
CUST_13239,56,13,1543.315,86,1578.4493364765815
CUST_13240,5,6,501.76,35,527.5183246083195
CUST_13241,3,95,16942.586,33,16994.05464726437
CUST_13242,74,5,15397.277,104,16337.41797105926
CUST_13243,46,27,5047.342,76,5101.782177891013
CUST_13244,64,21,3557.418,94,3606.9438241685593
CUST_13245,48,20,4292.968,78,4355.735916942769
CUST_13246,26,11,1103.713,56,1133.6067616268458
CUST_13247,5,89,14170.807,35,14216.772289209153
CUST_13248,9,50,7715.676,39,7760.36325727494
CUST_13249,101,6,1163.264,131,1222.3208703929215
CUST_13250,6,74,13780.002,36,13833.796399731957
CUST_13251,30,17,3071.092,60,3124.1038299651773
CUST_13252,49,30,4418.722,79,4461.581814970373
CUST_13253,28,13,1925.432,58,1969.2096896283335
CUST_13254,2,45,7580.666,32,7629.482174605012
CUST_13255,57,25,4707.815,87,4762.710372548805
CUST_13256,24,11,2544.06,54,2612.6165781131654
CUST_13257,12,53,8785.561,42,8833.541310428587
CUST_13258,80,21,2957.811,110,2999.01247358909
CUST_13259,226,17,2445.636,256,2487.88635526894
CUST_13261,49,26,4951.997,79,5007.488171250584
CUST_13262,34,34,5280.125,64,5325.246833023445
CUST_13263,4,38,6861.3,34,6913.692147580041
CUST_13265,7,108,24492.252,37,24557.663536704593
CUST_13266,22,5,874.81,52,928.7976566297327
CUST_13267,27,35,6622.458,57,6677.399583089902
CUST_13268,32,24,3555.838,62,3599.0788637114306
CUST_13269,129,10,1758.076,159,1810.4210096809622
CUST_13271,4,153,34028.795,34,34092.88853547723
CUST_13272,87,4,527.404,117,569.0253340407453
CUST_13273,174,8,1290.765,204,1339.260934096232
CUST_13274,22,36,13199.034,52,13305.39071990254
CUST_13275,16,49,9805.257,46,9863.196489571052
CUST_13276,18,23,3432.788,48,3476.3748279054385
CUST_13277,13,125,17522.265,43,17562.689264249133
CUST_13278,6,57,9221.41,36,9268.216099834468
CUST_13279,90,12,2097.608,120,2149.3504712525964
CUST_13280,232,3,348.92,262,386.9645121696949
CUST_13281,35,8,1092.035,65,1133.1214793002075
CUST_13282,3,120,18317.35,33,18361.37246089176
CUST_13283,17,18,28977.868,47,29448.468137620424
CUST_13284,3,116,30552.747,33,30628.696815490886
CUST_13285,31,84,20586.455,61,20657.20338262862
CUST_13286,51,30,6279.312,81,6340.178233987967
CUST_13287,37,8,1851.673,67,1921.0818434241064
CUST_13288,9,38,6689.133,39,6740.212402816398
CUST_13289,2,59,26470.581,32,26600.272534595824
CUST_13290,60,15,2535.707,90,2585.4612543007665
CUST_13291,11,24,4081.165,41,4130.776289082527
CUST_13292,59,28,4614.479,89,4662.463218888394
CUST_13293,43,13,2105.53,73,2153.3814435202676
CUST_13294,2,43,6436.871,32,6480.27265891559
CUST_13295,29,30,4775.331,59,4821.642005764393
CUST_13296,6,39,5638.039,36,5679.991553254271
CUST_13298,9,74,10708.567,39,10750.379777952296
CUST_13299,5,24,3354.636,35,3395.436969463628
CUST_13300,41,81,19389.842,71,19458.956900996818
CUST_13301,19,38,5686.831,49,5730.268016632703
CUST_13302,57,21,3056.498,87,3099.0695462961066
CUST_13303,53,36,6186.504,83,6236.396904960676
CUST_13304,15,65,10491.238,45,10537.900259035992
CUST_13305,75,10,2093.642,105,2155.9219285158856
CUST_13306,52,2,569.14,82,666.3798731804849
CUST_13307,2,19,2791.015,32,2834.056989759563
CUST_13308,12,101,15910.918,42,15956.374786608012
CUST_13309,12,66,11095.054,42,11143.6484002292
CUST_13310,6,27,4691.007,36,4741.611343089802
CUST_13311,45,9,1378.76,75,1424.5938960626427
CUST_13312,4,94,23248.886,34,23320.254377989328
CUST_13313,343,5,1186.7,373,1259.7190207386977
CUST_13314,18,28,3828.864,48,3868.6964852724514
CUST_13315,11,31,5013.094,41,5060.123216795744
CUST_13316,51,52,11444.05,81,11507.74087745325
CUST_13317,14,48,6864.426,44,6905.856174267985
CUST_13318,83,6,684.25,113,719.1944393109245
CUST_13319,100,22,3054.587,130,3095.1725401637673
CUST_13321,172,2,1051.007,202,1229.161063959909
CUST_13322,252,14,2989.987,282,3052.895942799352
CUST_13323,55,25,12502.689,85,12648.28461183998
CUST_13324,42,23,2810.1,72,2845.8032810901586
CUST_13325,53,39,5887.115,83,5930.917658160604
CUST_13326,9,34,6163.525,39,6216.181814884694
CUST_13327,6,37,17951.815,36,18092.50097297427
CUST_13328,2,163,37565.258,32,37631.66222939788
CUST_13329,8,83,16568.1,38,16625.733860510645
CUST_13330,25,39,6572.982,55,6621.879191161743
CUST_13331,317,5,1140.8,347,1211.0182268286605
CUST_13332,163,5,378.94,193,402.6699294800572
CUST_13333,24,13,1751.857,54,1791.7084837193702
CUST_13334,8,132,33924.57,38,33998.65495418827
CUST_13335,15,64,11636.295,45,11688.857592942846
CUST_13336,12,9,1186.552,42,1226.0421420352513
CUST_13337,46,29,4184.172,76,4226.175555421586
CUST_13338,6,40,16974.081,36,17097.059516481364
CUST_13339,145,30,4532.823,175,4576.787061696587
CUST_13340,147,11,1484.732,177,1524.8533440599683
CUST_13341,5,33,5072.47,35,5117.145837610867
CUST_13342,279,2,170.536,309,200.84304710722927
CUST_13343,7,93,15597.184,37,15645.590117815755
CUST_13344,61,4,444.98,91,480.2171069682538
CUST_13345,5,20,3373.742,35,3423.1009031610197
CUST_13346,76,26,12344.446,106,12482.609469905414
CUST_13347,315,12,2102.494,345,2154.3564269478697
CUST_13348,31,94,22081.518,61,22149.304377720055
CUST_13349,12,68,10438.377,42,10482.747405449642
CUST_13350,6,34,4506.826,36,4545.351960328943
CUST_13351,15,62,9903.198,45,9949.388639374689
CUST_13352,84,28,4006.596,114,4048.272676026229
CUST_13353,4,71,10790.418,34,10834.337545373004
CUST_13354,210,12,4180.766,240,4283.651874088149
CUST_13355,50,26,3998.948,80,4043.7808966299963
CUST_13356,6,108,19366.923,36,19418.651863153224
CUST_13357,10,16,2171.884,40,2211.8134345173735
CUST_13358,24,41,7523.307,54,7576.514240649405
CUST_13359,23,52,8823.453,53,8872.571840900811
CUST_13360,14,137,21130.754,44,21175.219842132636
CUST_13361,4,59,8752.883,34,8795.80001524891
CUST_13362,173,22,3971.907,203,4024.641166401898
CUST_13363,11,31,5373.57,41,5423.9742420424145
CUST_13364,104,2,257.987,134,302.9786528134748
CUST_13365,65,13,2135.488,95,2184.0170830226193
CUST_13366,51,67,34280.643,81,34428.44599797024
CUST_13367,269,2,299.61,299,351.5909078627144
CUST_13369,13,62,8753.654,43,8794.488301854579
CUST_13370,14,42,7233.431,44,7283.364363830629
CUST_13371,238,5,816.776,268,867.2224524080532
CUST_13372,13,50,7352.029,43,7394.61281804832
CUST_13373,17,16,1637.591,47,1667.74241895103
CUST_13374,306,2,114.764,336,135.70591887028831
CUST_13375,16,96,28414.965,46,28500.362642152617
CUST_13376,5,146,32260.738,35,32324.42146698259
CUST_13377,21,42,6086.848,51,6128.877218296966
CUST_13378,42,46,7888.554,72,7938.239027105477
CUST_13379,32,15,1770.524,62,1805.3229427856231
CUST_13380,35,74,11269.955,65,11313.957744104157
CUST_13381,4,59,24435.171,34,24554.89387363186
CUST_13382,50,15,3608.269,80,3678.986211958354
CUST_13383,29,33,6492.044,59,6549.198271909478
CUST_13384,15,45,7853.857,45,7904.43009889975
CUST_13385,376,6,848.14,406,891.3342740339775
CUST_13386,22,22,3284.251,52,3327.8781200882804
CUST_13387,88,17,2360.271,118,2401.052581626279
CUST_13388,4,37,5417.506,34,5460.01669056828
CUST_13389,629,2,78.16,659,92.95544476168565
CUST_13390,7,50,8490.016,37,8539.18226337355
CUST_13391,17,33,5758.431,47,5809.136617861779
CUST_13392,4,32,5236.016,34,5283.583562538685
CUST_13393,210,7,580.863,240,606.1725814380356
CUST_13394,10,20,2571.789,40,2609.449584326135
CUST_13395,53,34,6113.885,83,6166.118409293125
CUST_13397,38,34,5623.206,68,5671.254150786564
CUST_13398,8,147,25897.061,38,25947.837817582003
CUST_13399,3,139,31992.742,33,32059.08364014979
CUST_13400,123,31,4115.047,153,4153.668080615535
CUST_13401,69,11,2734.428,99,2808.0945710862943
CUST_13402,170,16,11502.539,200,11713.227343644343
CUST_13403,35,27,19117.092,65,19322.988635141446
CUST_13404,3,34,4249.362,33,4285.691914856989
CUST_13405,37,22,4052.575,67,4106.377501749844
CUST_13406,33,54,7750.586,63,7792.132260692235
CUST_13408,8,15,2091.24,38,2132.307257277569
CUST_13409,22,57,8475.235,52,8518.257742077296
CUST_13410,13,8,1154.192,43,1197.5959426009495
CUST_13411,63,13,1882.518,93,1925.324989928623
CUST_13412,2,39,5926.249,32,5970.342340544312
CUST_13413,135,20,13128.495,165,13320.149287989738
CUST_13414,478,1,121.02,508,173.88117744572438
CUST_13415,5,55,10654.416,35,10710.46450702185
CUST_13416,228,5,767.438,258,814.8738735424015
CUST_13417,10,36,6596.576,40,6649.770741747233
CUST_13418,7,22,4263.025,37,4319.614618995532
CUST_13419,27,33,4995.597,57,5039.597103425937
CUST_13420,30,61,10310.132,60,10359.010802746265
CUST_13421,19,57,11755.269,49,11814.92261563603
CUST_13422,24,13,1445.497,54,1478.4187274625933
CUST_13423,862,1,109.24,892,157.34665698614958
CUST_13424,478,4,905.242,508,976.1291254196643
CUST_13425,246,3,230.959,276,256.49827289505896
CUST_13426,6,25,3997.055,36,4043.6800525822996
CUST_13427,63,45,5605.659,93,5641.773666207674
CUST_13428,11,48,10202.601,41,10264.149531235653
CUST_13429,2,16,2203.817,32,2244.3308355315735
CUST_13430,10,31,4842.024,40,4887.451541319574
CUST_13431,213,4,439.85,243,474.68975807858715
CUST_13432,3,44,7137.777,33,7184.796499491493
CUST_13433,4,40,11395.541,34,11478.126247664022
